user_id,gender,income_level,age
489626271852,Female,Low,18 - 24
489626271854,Female,Low,< 18
489626271859,Male,High,25 - 34
489626271865,Male,High,35 - 44
489626271868,Male,Low,25 - 34
489626271871,Female,Medium,18 - 24
489626271881,Male,Low,18 - 24
489626271883,Female,Low,25 - 34
489626271896,Male,Medium,25 - 34
489626271898,Male,Low,45 - 54
489626271899,Male,Low,35 - 44
489626271901,Male,High,25 - 34
489626271924,Female,High,55+
489626271929,Male,Medium,18 - 24
489626271931,Male,Low,18 - 24
489626271938,Male,Medium,25 - 34
489626271940,Female,Low,18 - 24
489626271944,Male,High,18 - 24
489626271976,Female,Medium,18 - 24
489626271988,Female,Low,25 - 34
489626271995,Female,Low,< 18
489626272005,Female,Low,25 - 34
489626272026,Female,Low,< 18
489626272028,Female,High,25 - 34
489626272083,Male,Low,< 18
489626272115,Female,High,25 - 34
489626272120,Female,Low,18 - 24
489626272152,Male,Medium,18 - 24
489626272173,Female,Medium,35 - 44
489626272195,Male,Low,25 - 34
489626272198,Male,Medium,< 18
489626272199,Female,Medium,25 - 34
489626272241,Female,Low,< 18
489626272253,Female,Low,25 - 34
489626272260,Female,Medium,< 18
489626272261,Female,Low,25 - 34
489626272262,Female,Low,18 - 24
489626272298,Female,Medium,25 - 34
489626272309,Female,Low,< 18
498216206382,Male,Medium,25 - 34
498216206384,Female,Medium,25 - 34
498216206401,Female,Low,25 - 34
498216206403,Female,Medium,25 - 34
498216206404,Female,Low,18 - 24
498216206405,Female,Low,25 - 34
498216206417,Female,High,25 - 34
498216206420,Female,Medium,25 - 34
498216206423,Female,Medium,18 - 24
498216206425,Male,Medium,25 - 34
498216206427,Female,Medium,25 - 34
498216206431,Female,Medium,25 - 34
498216206434,Male,High,25 - 34
498216206438,Male,Medium,25 - 34
498216206440,Male,Medium,25 - 34
498216206442,Male,High,25 - 34
498216206445,Male,Low,25 - 34
498216206446,Male,Medium,25 - 34
498216206447,Male,Low,18 - 24
498216206458,Female,High,25 - 34
498216206468,Female,High,25 - 34
498216206473,Female,Low,18 - 24
498216206475,Female,High,25 - 34
498216206480,Male,Low,< 18
498216206490,Male,Low,25 - 34
498216206492,Female,Medium,18 - 24
498216206494,Male,Low,< 18
498216206497,Female,Low,18 - 24
498216206500,Female,Low,45 - 54
498216206502,Male,Low,25 - 34
498216206507,Female,Low,< 18
498216206509,Male,Low,18 - 24
498216206510,Female,High,< 18
498216206527,Male,Low,18 - 24
498216206529,Male,Low,< 18
498216206542,Female,Low,< 18
498216206558,Female,Low,25 - 34
498216206574,Female,Medium,< 18
498216206587,Male,Low,25 - 34
498216206600,Male,High,25 - 34
498216206614,Female,Low,< 18
498216206623,Male,Low,18 - 24
498216206634,Female,Low,18 - 24
498216206642,Male,Low,25 - 34
498216206647,Female,Medium,18 - 24
498216206677,Female,Low,18 - 24
498216206679,Male,Medium,25 - 34
498216206681,Male,Low,25 - 34
498216206695,Male,Low,25 - 34
498216206696,Female,Low,18 - 24
498216206697,Female,Low,35 - 44
498216206729,Female,Low,25 - 34
498216206763,Female,Medium,18 - 24
498216206767,Female,Low,< 18
498216206779,Female,Medium,< 18
498216206804,Male,Medium,25 - 34
498216206809,Female,Low,25 - 34
498216206857,Male,Low,25 - 34
498216206874,Male,Low,25 - 34
506806140972,Male,Medium,18 - 24
506806140976,Female,Medium,25 - 34
506806141009,Male,Medium,25 - 34
506806141012,Male,Medium,35 - 44
506806141020,Male,Medium,25 - 34
506806141027,Female,Low,< 18
506806141032,Female,Medium,25 - 34
506806141034,Male,Medium,18 - 24
506806141036,Female,Medium,25 - 34
506806141038,Female,Low,25 - 34
506806141044,Male,Medium,25 - 34
506806141046,Female,Medium,18 - 24
506806141048,Male,Low,25 - 34
506806141049,Female,Low,18 - 24
506806141055,Female,Low,25 - 34
506806141058,Female,Medium,18 - 24
506806141060,Male,Low,25 - 34
506806141067,Male,High,35 - 44
506806141073,Male,Medium,35 - 44
506806141085,Male,Low,25 - 34
506806141086,Male,Low,25 - 34
506806141089,Male,Medium,< 18
506806141090,Female,High,25 - 34
506806141093,Male,Low,25 - 34
506806141111,Male,Medium,25 - 34
506806141117,Male,Medium,25 - 34
506806141124,Male,Low,18 - 24
506806141141,Male,Medium,25 - 34
506806141142,Male,Medium,25 - 34
506806141157,Female,Medium,18 - 24
506806141175,Female,Low,25 - 34
506806141203,Female,High,18 - 24
506806141211,Female,Low,25 - 34
506806141219,Male,Low,25 - 34
506806141221,Female,Low,25 - 34
506806141222,Male,Medium,35 - 44
506806141226,Female,Low,25 - 34
506806141292,Female,Low,18 - 24
506806141297,Female,Low,< 18
506806141303,Male,Low,25 - 34
506806141324,Female,Low,18 - 24
506806141329,Male,Medium,18 - 24
506806141343,Female,Low,18 - 24
506806141366,Male,Low,25 - 34
506806141373,Female,High,25 - 34
506806141376,Female,Low,25 - 34
506806141392,Female,Low,25 - 34
506806141403,Female,Medium,25 - 34
506806141421,Female,Medium,18 - 24
506806141424,Female,Medium,18 - 24
506806141425,Male,Low,< 18
506806141431,Female,Low,18 - 24
506806141450,Male,Medium,25 - 34
506806141451,Female,Medium,18 - 24
506806141457,Male,Medium,25 - 34
506806141469,Male,Medium,18 - 24
506806141486,Female,Low,25 - 34
506806141487,Female,Medium,25 - 34
515396075549,Female,Medium,18 - 24
515396075555,Male,Low,25 - 34
515396075562,Female,Low,25 - 34
515396075570,Male,Low,25 - 34
515396075574,Female,Medium,18 - 24
515396075575,Female,Low,25 - 34
515396075577,Male,Medium,25 - 34
515396075578,Female,Medium,< 18
515396075583,Male,High,25 - 34
515396075600,Male,Medium,25 - 34
515396075604,Female,Low,25 - 34
515396075608,Male,High,25 - 34
515396075614,Male,Low,18 - 24
515396075616,Female,Low,25 - 34
515396075623,Male,High,25 - 34
515396075631,Male,Low,25 - 34
515396075640,Female,Medium,25 - 34
515396075642,Female,Medium,25 - 34
515396075643,Female,Low,25 - 34
515396075647,Female,Medium,25 - 34
515396075648,Female,Medium,18 - 24
515396075653,Female,Low,< 18
515396075656,Female,Low,25 - 34
515396075657,Male,Medium,25 - 34
515396075659,Male,Low,25 - 34
515396075668,Male,Medium,35 - 44
515396075669,Male,Low,< 18
515396075675,Male,High,18 - 24
515396075683,Female,High,18 - 24
515396075691,Male,Medium,18 - 24
515396075692,Male,Low,25 - 34
515396075693,Male,Medium,18 - 24
515396075694,Male,High,25 - 34
515396075699,Female,Medium,18 - 24
515396075712,Male,Medium,18 - 24
515396075717,Female,Low,18 - 24
515396075718,Male,Medium,18 - 24
515396075727,Female,Medium,25 - 34
515396075742,Male,Low,25 - 34
515396075749,Female,Low,< 18
515396075755,Female,Medium,25 - 34
515396075769,Male,Medium,45 - 54
515396075780,Female,Low,25 - 34
515396075793,Female,Low,< 18
515396075796,Female,Low,25 - 34
515396075823,Male,Low,25 - 34
515396075838,Male,High,18 - 24
515396075844,Female,Low,18 - 24
515396075849,Female,Low,< 18
515396075870,Female,Medium,25 - 34
515396075880,Male,Medium,25 - 34
515396075891,Female,Low,25 - 34
515396075910,Female,Low,25 - 34
515396075938,Male,Medium,18 - 24
515396075944,Female,High,18 - 24
515396075946,Male,Low,25 - 34
515396075951,Male,Low,18 - 24
515396075952,Female,Low,18 - 24
515396075980,Female,Low,18 - 24
515396076004,Male,Low,25 - 34
515396076010,Male,Low,18 - 24
515396076012,Male,Medium,25 - 34
523986010158,Male,High,35 - 44
523986010166,Female,Low,< 18
523986010168,Female,Medium,25 - 34
523986010170,Male,High,35 - 44
523986010174,Male,Medium,25 - 34
523986010175,Female,Low,25 - 34
523986010179,Female,High,18 - 24
523986010180,Female,Low,< 18
523986010182,Female,Medium,25 - 34
523986010189,Male,Low,25 - 34
523986010190,Female,Low,25 - 34
523986010191,Male,Low,25 - 34
523986010198,Male,Low,25 - 34
523986010199,Male,Low,25 - 34
523986010200,Male,High,25 - 34
523986010202,Female,Low,18 - 24
523986010204,Female,Low,25 - 34
523986010205,Male,Low,18 - 24
523986010207,Female,Medium,< 18
523986010208,Female,Medium,35 - 44
523986010211,Female,Low,18 - 24
523986010217,Female,Low,< 18
523986010219,Female,Medium,18 - 24
523986010222,Male,Medium,18 - 24
523986010230,Male,High,35 - 44
523986010236,Female,Medium,25 - 34
523986010248,Female,Medium,25 - 34
523986010261,Male,Medium,25 - 34
523986010264,Male,Low,25 - 34
523986010266,Female,Low,25 - 34
523986010268,Female,Medium,< 18
523986010272,Male,Low,25 - 34
523986010276,Male,Medium,18 - 24
523986010279,Female,Low,< 18
523986010283,Female,Low,18 - 24
523986010295,Female,High,25 - 34
523986010319,Female,Medium,25 - 34
523986010330,Female,Medium,25 - 34
523986010344,Male,Medium,25 - 34
523986010355,Female,Medium,18 - 24
523986010383,Female,Low,25 - 34
523986010408,Male,Medium,35 - 44
523986010418,Female,Low,< 18
523986010423,Male,Low,18 - 24
523986010484,Male,Low,18 - 24
523986010537,Female,Medium,25 - 34
523986010547,Female,High,< 18
523986010555,Female,Medium,18 - 24
523986010564,Male,High,25 - 34
523986010580,Male,Medium,35 - 44
523986010618,Female,Low,25 - 34
523986010665,Male,Low,25 - 34
523986010667,Female,Medium,25 - 34
532575944769,Female,Medium,< 18
532575944770,Female,Low,25 - 34
532575944772,Male,High,< 18
532575944775,Male,Medium,25 - 34
532575944778,Male,Low,35 - 44
532575944781,Male,Low,18 - 24
532575944784,Male,High,18 - 24
532575944788,Male,Low,35 - 44
532575944790,Male,Low,25 - 34
532575944798,Male,Low,25 - 34
532575944806,Female,Low,25 - 34
532575944809,Female,Medium,18 - 24
532575944810,Male,Medium,18 - 24
532575944815,Female,Medium,< 18
532575944822,Female,Medium,25 - 34
532575944823,Male,Low,35 - 44
532575944824,Female,Medium,18 - 24
532575944826,Female,Medium,18 - 24
532575944829,Female,Low,25 - 34
532575944834,Female,Low,18 - 24
532575944844,Male,Medium,25 - 34
532575944849,Female,Medium,35 - 44
532575944864,Male,Medium,25 - 34
532575944866,Female,High,< 18
532575944867,Male,Medium,25 - 34
532575944874,Male,High,25 - 34
532575944883,Male,Low,25 - 34
532575944887,Male,Low,35 - 44
532575944892,Male,High,25 - 34
532575944897,Female,Low,25 - 34
532575944903,Female,Medium,35 - 44
532575944910,Male,Low,18 - 24
532575944915,Female,Low,< 18
532575944928,Male,Medium,45 - 54
532575944940,Female,Low,18 - 24
532575944953,Male,Medium,25 - 34
532575944973,Male,Low,18 - 24
532575944983,Male,Low,25 - 34
532575945024,Male,Low,18 - 24
532575945028,Female,Low,18 - 24
532575945074,Male,Low,18 - 24
532575945077,Female,Low,25 - 34
532575945083,Male,Medium,25 - 34
532575945104,Female,Low,25 - 34
532575945109,Male,Low,< 18
532575945124,Male,Low,18 - 24
532575945126,Male,Low,25 - 34
532575945135,Male,Low,18 - 24
532575945145,Female,Medium,25 - 34
532575945150,Male,Low,25 - 34
532575945159,Female,Medium,< 18
532575945171,Male,Medium,25 - 34
532575945178,Female,Medium,35 - 44
532575945181,Male,High,25 - 34
532575945192,Female,Medium,18 - 24
532575945195,Male,High,25 - 34
532575945220,Male,Low,25 - 34
532575945236,Female,Low,18 - 24
532575945237,Male,Medium,35 - 44
532575945244,Male,Medium,< 18
532575945245,Female,Medium,35 - 44
541165879320,Female,High,25 - 34
541165879325,Male,Medium,25 - 34
541165879333,Female,Medium,25 - 34
541165879346,Female,Medium,35 - 44
541165879351,Female,Low,18 - 24
541165879352,Female,Medium,18 - 24
541165879353,Female,Medium,18 - 24
541165879354,Male,Medium,25 - 34
541165879357,Female,Low,25 - 34
541165879358,Male,Low,25 - 34
541165879360,Male,High,18 - 24
541165879361,Female,Medium,25 - 34
541165879364,Female,High,25 - 34
541165879367,Female,High,25 - 34
541165879371,Male,Low,25 - 34
541165879376,Female,Low,25 - 34
541165879380,Female,Medium,18 - 24
541165879381,Male,Low,25 - 34
541165879383,Female,Low,25 - 34
541165879390,Female,Medium,35 - 44
541165879392,Female,High,18 - 24
541165879397,Female,Medium,25 - 34
541165879398,Female,Low,25 - 34
541165879400,Male,Medium,25 - 34
541165879411,Female,Low,< 18
541165879415,Female,High,25 - 34
541165879417,Female,Low,18 - 24
541165879429,Male,Low,35 - 44
541165879434,Female,High,25 - 34
541165879440,Female,Low,25 - 34
541165879441,Female,Low,18 - 24
541165879448,Male,Low,35 - 44
541165879449,Female,Low,18 - 24
541165879452,Female,Medium,25 - 34
541165879454,Male,Low,25 - 34
541165879464,Male,Low,25 - 34
541165879468,Male,Medium,18 - 24
541165879473,Male,Low,45 - 54
541165879477,Male,Low,25 - 34
541165879483,Male,Medium,45 - 54
541165879484,Female,Low,25 - 34
541165879502,Male,Medium,25 - 34
541165879517,Male,High,25 - 34
541165879520,Female,Low,25 - 34
541165879532,Female,Low,25 - 34
541165879538,Female,Low,35 - 44
541165879558,Male,Medium,25 - 34
541165879564,Male,Low,< 18
541165879569,Male,Low,45 - 54
541165879571,Female,High,25 - 34
541165879590,Female,Low,25 - 34
541165879598,Female,Medium,< 18
541165879608,Male,High,35 - 44
541165879619,Male,Low,35 - 44
541165879660,Female,Low,< 18
541165879668,Female,Medium,< 18
541165879675,Male,Low,18 - 24
541165879685,Male,Low,18 - 24
541165879688,Female,Medium,25 - 34
541165879704,Female,Low,18 - 24
541165879716,Female,Low,< 18
541165879731,Female,Medium,18 - 24
541165879814,Female,Low,< 18
541165879815,Male,Medium,< 18
549755813931,Male,High,18 - 24
549755813955,Male,High,25 - 34
549755813962,Male,Low,25 - 34
549755813963,Female,Medium,< 18
549755813965,Male,Low,45 - 54
549755813968,Female,Low,18 - 24
549755813970,Female,Low,18 - 24
549755813971,Female,Low,25 - 34
549755813972,Male,Medium,25 - 34
549755813974,Male,Medium,25 - 34
549755813976,Male,High,18 - 24
549755813979,Male,Medium,35 - 44
549755813982,Female,Low,25 - 34
549755813983,Female,Medium,< 18
549755813987,Male,Low,25 - 34
549755813988,Female,Low,18 - 24
549755813992,Male,Low,25 - 34
549755813993,Female,Medium,25 - 34
549755813994,Male,Low,25 - 34
549755813996,Female,Low,25 - 34
549755813999,Female,High,45 - 54
549755814000,Male,Medium,35 - 44
549755814001,Female,Low,25 - 34
549755814007,Female,Medium,25 - 34
549755814013,Female,Medium,25 - 34
549755814016,Male,Low,25 - 34
549755814019,Male,Low,25 - 34
549755814021,Female,Medium,< 18
549755814024,Male,Medium,18 - 24
549755814031,Female,Low,18 - 24
549755814034,Male,High,25 - 34
549755814036,Male,Medium,25 - 34
549755814039,Male,Low,18 - 24
549755814046,Female,Low,< 18
549755814052,Male,Medium,25 - 34
549755814054,Male,Low,25 - 34
549755814062,Female,Medium,18 - 24
549755814066,Female,Medium,18 - 24
549755814074,Female,Medium,25 - 34
549755814077,Female,Low,< 18
549755814080,Female,Low,18 - 24
549755814089,Male,Medium,18 - 24
549755814095,Female,Medium,< 18
549755814097,Female,Medium,25 - 34
549755814102,Female,Low,18 - 24
549755814116,Female,High,25 - 34
549755814119,Female,Medium,25 - 34
549755814120,Male,Low,25 - 34
549755814122,Male,Low,25 - 34
549755814149,Female,Low,35 - 44
549755814162,Female,Low,25 - 34
549755814168,Female,Medium,25 - 34
549755814177,Male,Medium,25 - 34
549755814179,Male,Low,25 - 34
549755814187,Male,Low,25 - 34
549755814201,Female,High,25 - 34
549755814209,Female,Low,18 - 24
549755814212,Male,Low,25 - 34
549755814222,Female,Medium,18 - 24
549755814284,Male,Low,25 - 34
549755814285,Female,Medium,18 - 24
549755814290,Female,High,18 - 24
549755814294,Female,High,25 - 34
549755814302,Female,Medium,18 - 24
549755814311,Female,Low,18 - 24
549755814318,Female,Medium,18 - 24
549755814333,Male,Low,25 - 34
549755814336,Female,Low,< 18
549755814346,Female,Low,18 - 24
549755814347,Female,Low,< 18
549755814379,Female,Low,< 18
549755814385,Male,High,< 18
549755814387,Female,Low,18 - 24
549755814416,Male,Low,25 - 34
549755814433,Female,Low,45 - 54
558345748541,Female,Medium,18 - 24
558345748543,Male,Low,25 - 34
558345748544,Male,High,18 - 24
558345748550,Female,Medium,18 - 24
558345748556,Female,High,< 18
558345748557,Female,Low,< 18
558345748558,Male,Medium,35 - 44
558345748564,Male,Low,18 - 24
558345748565,Female,High,< 18
558345748574,Female,Medium,< 18
558345748576,Male,Low,18 - 24
558345748581,Female,Low,18 - 24
558345748585,Female,Low,35 - 44
558345748588,Female,Medium,25 - 34
558345748607,Female,High,18 - 24
558345748620,Female,Low,18 - 24
558345748628,Male,Medium,25 - 34
558345748632,Male,Low,25 - 34
558345748635,Male,Low,25 - 34
558345748636,Female,Low,25 - 34
558345748640,Male,Low,18 - 24
558345748645,Male,Low,35 - 44
558345748660,Male,Medium,35 - 44
558345748662,Female,Low,< 18
558345748663,Female,High,35 - 44
558345748664,Male,Medium,25 - 34
558345748672,Female,Medium,45 - 54
558345748680,Male,Low,25 - 34
558345748681,Male,Medium,< 18
558345748684,Female,Low,18 - 24
558345748692,Male,High,18 - 24
558345748704,Female,Medium,25 - 34
558345748709,Female,High,25 - 34
558345748720,Female,Medium,25 - 34
558345748726,Female,Low,18 - 24
558345748752,Male,Medium,25 - 34
558345748764,Male,Low,25 - 34
558345748786,Female,Low,18 - 24
558345748787,Female,Low,< 18
558345748791,Male,Low,< 18
558345748826,Female,Medium,< 18
558345748835,Female,Low,25 - 34
558345748851,Male,Low,25 - 34
558345748859,Male,Low,25 - 34
558345748893,Female,Low,25 - 34
558345748939,Male,Medium,35 - 44
558345748992,Female,Medium,< 18
558345749000,Male,Low,55+
558345749001,Male,Low,18 - 24
566935683116,Male,High,18 - 24
566935683118,Male,Low,< 18
566935683121,Male,Medium,25 - 34
566935683122,Male,Medium,18 - 24
566935683125,Female,Medium,25 - 34
566935683139,Male,Low,35 - 44
566935683141,Male,Low,25 - 34
566935683144,Female,Medium,18 - 24
566935683146,Male,Low,25 - 34
566935683149,Male,High,25 - 34
566935683152,Male,Low,18 - 24
566935683153,Female,Medium,18 - 24
566935683157,Male,High,25 - 34
566935683160,Female,Medium,18 - 24
566935683162,Male,Medium,35 - 44
566935683164,Male,Medium,25 - 34
566935683166,Male,Low,25 - 34
566935683168,Female,Medium,25 - 34
566935683180,Female,Low,25 - 34
566935683185,Female,Low,35 - 44
566935683187,Female,High,25 - 34
566935683190,Male,Low,18 - 24
566935683192,Female,High,25 - 34
566935683195,Female,High,< 18
566935683197,Male,High,35 - 44
566935683200,Male,High,25 - 34
566935683212,Female,Medium,25 - 34
