user_id,gender,income_level,age,minutes_viewed,country_code,platform,characteristics,ml_output
893353197627,Female,Medium,25 - 34,7,PH,android,casual,
893353197628,Female,Low,18 - 24,96,MY,android,casual,
893353197630,Male,Medium,25 - 34,42,MY,android,casual,
893353197636,Male,Low,25 - 34,52,NP,web-pwa,casual,
893353197652,Female,Low,18 - 24,642,PH,android,casual,
893353197653,Female,Low,25 - 34,109,NP,android,casual,
893353197654,Male,Medium,25 - 34,110,MY,android,casual,
893353197656,Male,High,< 18,15,MY,android,casual,
893353197662,Male,Medium,25 - 34,5,ID,android,casual,
893353197666,Female,Low,25 - 34,1302,PH,android,player,
893353197671,Female,Low,18 - 24,28,MY,android,casual,
893353197687,Male,Medium,25 - 34,49,ID,android,casual,
893353197688,Female,Low,25 - 34,125,NP,android,casual,
893353197689,Male,High,25 - 34,1,MY,android,casual,
893353197690,Male,Medium,25 - 34,1295,MY,android,addict,
893353197713,Male,Medium,35 - 44,195,ID,android,casual,
893353197724,Female,Medium,18 - 24,747,ID,android,addict,
893353197746,Female,Low,18 - 24,26,ID,android,casual,
893353197763,Female,Medium,25 - 34,689,MY,android,addict,
893353197769,Female,Low,25 - 34,3391,PH,android,Movies Lovers,
893353197778,Female,Medium,18 - 24,313,PH,android,player,
893353197779,Male,Low,18 - 24,100,ID,android,player,
893353197816,Male,Low,25 - 34,2,PH,android,Social Media Fans,
893353197819,Male,Low,25 - 34,123,ID,android,casual,
893353197831,Female,Low,25 - 34,929,ID,android,addict,
893353197896,Male,Medium,25 - 34,832,PH,android,Social Media Fans,
893353197901,Male,Medium,25 - 34,4,PH,android,casual,
893353197904,Female,Low,18 - 24,524,ID,android,casual,
893353197911,Female,High,< 18,1,PH,android,Social Media Fans,
893353197914,Female,Low,35 - 44,270,ID,android,casual,
893353197920,Female,Low,45 - 54,25,SA,android,casual,
893353197924,Female,Medium,25 - 34,19,NP,android,casual,
893353197925,Male,Medium,18 - 24,140,PH,android,Social Media Fans,
893353197938,Female,Medium,25 - 34,44,ID,android,Social Media Fans,
893353197960,Female,Low,18 - 24,434,TH,android,Social Media Fans,
893353197967,Female,Medium,18 - 24,1681,ID,android,player,
893353198034,Male,Low,< 18,14,ID,android,casual,
893353198058,Female,Medium,18 - 24,414,PH,android,casual,
901943132260,Female,Low,25 - 34,190,ID,android,casual,
893353198068,Male,Low,18 - 24,234,ID,android,casual,
893353198071,Female,Low,25 - 34,707,PH,android,Social Media Fans,
893353198077,Female,High,18 - 24,132,ID,iOS,Movies Lovers,
901943132206,Male,Low,25 - 34,267,ID,web,addict,
901943132207,Male,Medium,< 18,2,ID,android,casual,
901943132209,Male,Medium,18 - 24,2,BD,android,casual,
901943132216,Female,Medium,25 - 34,263,ID,android,addict,
901943132222,Female,Medium,25 - 34,6,ID,android,casual,
901943132225,Male,Low,25 - 34,51,NP,android,casual,
901943132226,Female,Low,< 18,76,NP,android,casual,
901943132227,Female,Medium,25 - 34,2,NP,android,casual,
901943132231,Female,Low,25 - 34,1,ID,android,casual,
901943132237,Male,Low,25 - 34,9,NP,android,casual,
901943132243,Male,Low,25 - 34,180,ID,android,casual,
901943132247,Female,High,55+,13,PH,android,casual,
901943132249,Female,Low,25 - 34,0,ID,android,casual,
901943132255,Female,High,18 - 24,203,PH,iOS,casual,
901943132256,Male,Medium,25 - 34,97,ID,android,player,
901943132270,Female,Low,25 - 34,0,ID,android,casual,
901943132273,Male,Medium,35 - 44,43,MY,android,Movies Lovers,
901943132281,Male,Low,25 - 34,1,BD,android,casual,
901943132288,Female,Medium,35 - 44,116,PH,android,casual,
901943132293,Male,Low,18 - 24,14,MY,android,casual,
901943132299,Female,Medium,18 - 24,83,ID,android,casual,
901943132309,Male,Medium,25 - 34,10,NP,iOS,casual,
901943132324,Female,Medium,< 18,369,TH,android,casual,
901943132326,Male,High,25 - 34,0,PK,android,casual,
901943132334,Female,Low,35 - 44,438,ID,android,player,
901943132336,Male,High,18 - 24,53,MY,web,casual,
901943132344,Male,Medium,25 - 34,265,NP,android,casual,
901943132349,Female,Medium,18 - 24,17,ID,android,casual,
901943132353,Male,Low,45 - 54,15,NP,android,casual,
901943132354,Female,Medium,< 18,26,PH,android,casual,
901943132386,Female,Medium,25 - 34,96,PH,android,casual,
901943132387,Male,Medium,25 - 34,124,NP,android,casual,
901943132401,Female,Low,18 - 24,4,ID,android,Mobile Enthusiasts,
901943132429,Female,High,18 - 24,1,TH,android,casual,
901943132446,Female,Medium,18 - 24,1237,PH,android,Social Media Fans,
901943132453,Male,Low,18 - 24,1770,VN,android,player,
901943132502,Male,Medium,18 - 24,50,MY,android,casual,
901943132575,Female,Low,18 - 24,889,PH,android,player,
901943132590,Female,Low,< 18,3,PH,android,Social Media Fans,
901943132602,Male,High,25 - 34,1,PH,android,Social Media Fans,
901943132623,Female,High,18 - 24,282,ID,iOS,Social Media Fans,
901943132660,Female,Low,25 - 34,3246,PH,android,Mobile Enthusiasts,
901943132694,Male,Low,< 18,84,PH,android,casual,
910533066779,Female,Low,< 18,204,ID,android,player,
910533066790,Female,Medium,25 - 34,44,ID,android,player,
910533066799,Male,Low,18 - 24,906,MY,android,casual,
910533066803,Male,Medium,35 - 44,1005,ID,android,player,
910533066805,Male,Low,18 - 24,309,ID,android,player,
910533066807,Female,High,18 - 24,82,ID,iOS,casual,
910533066809,Male,Medium,25 - 34,965,PH,android,player,
910533066810,Female,Medium,< 18,214,PH,android,casual,
910533066818,Male,Medium,< 18,156,ID,android,casual,
910533066819,Female,Low,25 - 34,43,NP,android,casual,
910533066822,Female,Low,25 - 34,80,ID,android,player,
910533066825,Female,Low,18 - 24,2,ID,android,casual,
910533066828,Male,High,35 - 44,840,MY,iOS,addict,
910533066829,Male,Low,25 - 34,238,ID,android,player,
910533066831,Female,Low,25 - 34,2,ID,android,casual,
910533066833,Male,Medium,25 - 34,182,MY,android,casual,
910533066835,Female,Medium,25 - 34,24,ID,android,casual,
910533066837,Female,Low,25 - 34,1,ID,android,casual,
910533066838,Male,Medium,35 - 44,93,ID,iOS,casual,
910533066841,Female,Medium,25 - 34,125,MY,iOS,casual,
910533066847,Female,High,< 18,6,MY,iOS,Travellers,
910533066849,Female,Low,< 18,0,PH,android,casual,
910533066860,Female,Low,< 18,1096,MY,android,TV Lovers,
910533066863,Female,Medium,25 - 34,15,ID,android,casual,
910533066869,Male,Medium,45 - 54,205,ID,android,casual,
910533066870,Male,High,25 - 34,10,MA,iOS,casual,
910533066880,Male,Low,25 - 34,83,ID,android,casual,
910533066892,Female,Medium,25 - 34,60,NP,googlecast,casual,
910533066916,Male,Low,25 - 34,114,NP,android,Social Media Fans,
910533066930,Male,Low,25 - 34,422,PH,android,player,
910533066931,Male,Medium,18 - 24,321,ID,android,player,
910533066932,Female,Medium,35 - 44,128,PH,web,casual,
910533066941,Female,Medium,25 - 34,794,ID,android,player,
910533066960,Female,Low,25 - 34,402,PH,android,player,
910533066991,Female,Low,25 - 34,456,ID,android,Social Media Fans,
910533067009,Male,Medium,18 - 24,781,NP,android,Social Media Fans,
910533067063,Female,High,18 - 24,412,NP,iOS,player,
910533067078,Female,Low,25 - 34,0,ID,android,Social Media Fans,
910533067096,Female,Low,25 - 34,687,ID,android,Social Media Fans,
910533067209,Male,Low,18 - 24,1,MY,android,casual,
910533067233,Female,Low,18 - 24,586,PH,android,Social Media Fans,
910533067258,Male,Medium,25 - 34,1,ID,android,Social Media Fans,
919123001376,Female,Medium,25 - 34,0,BD,android,casual,
919123001382,Female,Low,18 - 24,521,PH,android,casual,
919123001399,Female,High,18 - 24,61,ID,iOS,casual,
919123001401,Female,Low,< 18,15,PH,android,casual,
919123001407,Male,Low,35 - 44,175,ID,android,TV Lovers,
919123001410,Male,Medium,18 - 24,9,NP,android,casual,
919123001414,Female,Medium,18 - 24,1,MY,android,casual,
919123001420,Female,Low,25 - 34,640,ID,android,addict,
919123001429,Female,Low,25 - 34,274,PH,android,player,
919123001437,Male,Medium,< 18,9,ID,android,casual,
919123001450,Male,Low,25 - 34,800,NP,android,player,
919123001452,Female,Medium,18 - 24,1273,ID,android,player,
919123001454,Female,Medium,35 - 44,0,MY,iOS,casual,
919123001464,Female,Medium,25 - 34,959,NP,android,player,
919123001468,Female,Low,25 - 34,241,ID,android,casual,
919123001474,Male,Low,55+,1,NP,android,casual,
919123001485,Male,Medium,25 - 34,178,NP,android,casual,
919123001515,Male,Low,25 - 34,3887,PH,android,TV Lovers,
919123001518,Female,Medium,18 - 24,2,PH,android,casual,
919123001540,Female,Medium,18 - 24,123,ID,android,casual,
919123001553,Female,Low,18 - 24,8,ID,android,casual,
919123001562,Female,Low,< 18,349,ID,android,player,
919123001563,Female,Low,25 - 34,63,ID,android,casual,
919123001595,Female,Medium,25 - 34,1,PH,android,Social Media Fans,
919123001604,Female,High,25 - 34,391,VN,iOS,casual,
919123001625,Female,Low,18 - 24,96,ID,android,Social Media Fans,
919123001627,Female,Medium,< 18,2016,TH,android,addict,
919123001634,Male,Medium,35 - 44,115,PH,android,casual,
919123001637,Female,Medium,< 18,642,ID,android,Social Media Fans,
919123001641,Female,Low,25 - 34,129,PH,android,casual,
919123001644,Male,Low,25 - 34,0,MM,android,casual,
919123001652,Female,Low,18 - 24,134,ID,android,casual,
919123001729,Female,Medium,18 - 24,288,PH,android,player,
919123001750,Male,Medium,18 - 24,2,PH,android,casual,
919123001756,Male,Medium,35 - 44,1271,PH,android,player,
919123001781,Female,Low,< 18,27,ID,android,Social Media Fans,
919123001828,Female,Low,18 - 24,853,PH,android,casual,
919123001850,Male,Low,25 - 34,8,NP,android,casual,
919123001854,Male,Medium,< 18,348,PH,android,Social Media Fans,
919123001891,Female,Medium,25 - 34,209,ID,android,casual,
927712935986,Female,Low,25 - 34,3,TH,android,casual,
927712935989,Female,Low,25 - 34,1967,ID,android,addict,
927712935991,Male,Medium,55+,90,ID,android,casual,
927712935999,Female,Low,35 - 44,108,ID,android,player,
927712936001,Female,Low,25 - 34,1,ID,android,casual,
927712936003,Female,Medium,25 - 34,324,ID,android,player,
927712936004,Female,Medium,< 18,132,MY,android,casual,
927712936009,Female,Low,25 - 34,2,ID,android,casual,
927712936010,Female,High,25 - 34,9,MY,android,casual,
927712936011,Male,Low,35 - 44,3,MY,android,TV Lovers,
927712936013,Female,Low,25 - 34,376,PH,android,casual,
927712936014,Female,Medium,18 - 24,1,NP,android,casual,
927712936015,Female,Low,25 - 34,82,PH,android,casual,
927712936017,Male,Medium,25 - 34,0,BD,android,casual,
927712936018,Male,Medium,25 - 34,139,NP,android,casual,
927712936023,Male,Low,25 - 34,91,ID,android,casual,
927712936024,Male,Low,25 - 34,181,NP,android,casual,
927712936025,Female,Low,18 - 24,2,ID,android,casual,
927712936031,Male,Low,35 - 44,96,ID,android,casual,
927712936033,Female,Medium,25 - 34,62,ID,android,casual,
927712936036,Female,Low,18 - 24,213,NP,android,player,
927712936037,Male,Medium,25 - 34,160,ID,iOS,casual,
927712936038,Male,Medium,25 - 34,78,ID,android,Mobile Enthusiasts,
927712936042,Female,Medium,25 - 34,212,ID,android,casual,
927712936047,Female,High,35 - 44,0,BD,iOS,casual,
927712936048,Male,Medium,25 - 34,0,ID,android,casual,
927712936050,Female,Low,25 - 34,427,ID,android,casual,
927712936054,Female,Low,25 - 34,36,MY,android,casual,
927712936058,Male,Medium,25 - 34,6,PH,android,casual,
927712936062,Female,Medium,25 - 34,2381,ID,android,addict,
927712936063,Female,Medium,35 - 44,1998,PH,android,player,
927712936070,Female,Medium,18 - 24,2,ID,android,casual,
927712936080,Female,Medium,25 - 34,1082,PH,android,addict,
927712936091,Male,Medium,25 - 34,17,BD,android,casual,
927712936097,Female,Medium,25 - 34,468,ID,android,player,
927712936102,Female,Medium,25 - 34,1090,ID,android,addict,
927712936104,Male,High,18 - 24,2,MM,android,casual,
927712936105,Female,Low,< 18,2,BD,android,casual,
927712936110,Female,Low,< 18,0,NP,android,casual,
927712936116,Male,Low,25 - 34,967,PH,android,player,
927712936126,Female,Medium,25 - 34,113,ID,android,casual,
927712936128,Male,Medium,25 - 34,0,NP,android,casual,
927712936135,Male,Low,18 - 24,392,ID,android,casual,
927712936137,Female,Medium,18 - 24,1478,PH,iOS,addict,
927712936139,Female,Low,18 - 24,334,ID,android,casual,
927712936148,Male,Medium,35 - 44,1,NP,android,casual,
927712936150,Female,Low,< 18,41,ID,android,casual,
927712936151,Male,Medium,18 - 24,12,NP,android,player,
927712936155,Female,High,18 - 24,2,MY,iOS,casual,
927712936157,Male,Medium,25 - 34,132,NP,android,casual,
927712936162,Female,Medium,18 - 24,114,ID,android,casual,
927712936163,Female,Low,25 - 34,20,NP,android,casual,
927712936169,Male,Low,25 - 34,23,NP,android,casual,
927712936172,Female,Low,< 18,419,ID,android,player,
927712936217,Male,Low,25 - 34,9,ID,android,casual,
927712936226,Female,Low,18 - 24,223,PH,android,casual,
927712936238,Male,Low,18 - 24,5,VN,android,Social Media Fans,
927712936239,Female,Low,18 - 24,3,PH,android,casual,
927712936252,Female,Low,25 - 34,2,ID,android,casual,
927712936292,Female,High,18 - 24,31,PH,iOS,Social Media Fans,
927712936301,Male,Low,18 - 24,40,PH,android,casual,
927712936309,Female,Medium,18 - 24,307,PH,android,player,
927712936329,Male,Medium,25 - 34,1598,PH,android,player,
927712936334,Female,Low,< 18,9,PH,android,Social Media Fans,
927712936349,Female,Low,25 - 34,196,ID,android,Social Media Fans,
927712936367,Female,Low,25 - 34,296,BD,android,Social Media Fans,
927712936414,Male,Low,35 - 44,20,BD,android,casual,
927712936428,Male,Low,35 - 44,4,NP,android,casual,
927712936437,Male,Medium,25 - 34,3,PK,android,casual,
927712936473,Male,Medium,25 - 34,11,ID,android,Social Media Fans,
927712936489,Male,High,25 - 34,1,BD,android,Mobile Enthusiasts,
936302870574,Female,Medium,35 - 44,988,PH,android,player,
936302870579,Female,High,< 18,227,MY,iOS,player,
936302870583,Female,Low,18 - 24,0,PH,android,casual,
936302870588,Male,Medium,25 - 34,294,ID,android,casual,
936302870590,Female,Low,25 - 34,300,ID,android,casual,
936302870592,Female,Low,18 - 24,207,MY,android,casual,
936302870594,Male,Low,25 - 34,60,PH,android,casual,
936302870596,Male,Low,25 - 34,237,ID,android,casual,
936302870599,Female,Medium,25 - 34,416,ID,android,player,
936302870600,Male,Low,25 - 34,81,PH,android,casual,
936302870603,Female,Medium,25 - 34,230,ID,android,casual,
936302870604,Male,Medium,25 - 34,290,NP,android,player,
936302870620,Female,Low,25 - 34,2190,MY,android,addict,
936302870622,Male,Low,25 - 34,8,ID,android,player,
936302870623,Male,Low,35 - 44,237,MY,android,addict,
936302870625,Female,High,25 - 34,99,ID,iOS,casual,
936302870627,Female,Low,< 18,41,MY,android,casual,
936302870628,Female,Low,18 - 24,14,MY,android,casual,
936302870638,Female,Low,25 - 34,152,ID,android,casual,
936302870641,Female,Medium,25 - 34,2,ID,android,Mobile Enthusiasts,
936302870652,Female,Low,25 - 34,761,MY,android,addict,
936302870664,Male,Medium,18 - 24,181,NP,android,Travellers,
936302870665,Male,Medium,25 - 34,1,NP,android,casual,
936302870667,Female,Medium,25 - 34,23,MY,android,casual,
936302870676,Female,Medium,< 18,132,ID,android,player,
936302870691,Male,Medium,25 - 34,8,ID,android,casual,
936302870700,Female,Medium,25 - 34,2531,ID,android,Mobile Enthusiasts,
936302870735,Female,Low,25 - 34,8,PH,android,casual,
936302870778,Female,Low,35 - 44,415,PH,android,addict,
936302870788,Male,Medium,18 - 24,936,PH,android,addict,
936302870807,Male,Low,< 18,1023,ID,android,Social Media Fans,
936302870838,Male,Low,< 18,715,PH,android,Social Media Fans,
936302870904,Female,Low,25 - 34,124,PH,android,Social Media Fans,
936302870913,Male,Low,18 - 24,1,ID,android,casual,
936302870917,Female,Low,25 - 34,461,NP,android,Social Media Fans,
936302870923,Female,Low,< 18,0,PH,android,casual,
936302870955,Female,Medium,18 - 24,167,PH,android,casual,
936302870956,Female,Low,25 - 34,25,ID,android,Social Media Fans,
936302870957,Female,Medium,25 - 34,292,PH,android,Social Media Fans,
936302870961,Male,High,18 - 24,8,PH,iOS,casual,
936302870974,Male,Low,18 - 24,9,MY,android,casual,
936302870980,Male,Medium,25 - 34,2,BD,android,Social Media Fans,
936302870990,Female,Low,25 - 34,2405,ID,android,Social Media Fans,
936302871012,Female,Low,18 - 24,1014,ID,android,Social Media Fans,
936302871016,Male,Low,18 - 24,23,ID,android,Social Media Fans,
936302871028,Female,Low,18 - 24,339,ID,android,Social Media Fans,
936302871036,Female,High,18 - 24,170,ID,iOS,casual,
944892805174,Male,High,25 - 34,10,ID,android,casual,
944892805178,Male,Medium,25 - 34,0,BD,android,casual,
944892805182,Male,Low,25 - 34,943,ID,android,addict,
944892805185,Male,Low,25 - 34,134,ID,android,player,
944892805190,Female,Low,25 - 34,21,ID,android,Mobile Enthusiasts,
944892805191,Female,Low,35 - 44,149,MY,android,casual,
944892805194,Female,Medium,18 - 24,52,MY,android,casual,
944892805195,Male,Low,25 - 34,0,ID,android,casual,
944892805201,Female,Medium,25 - 34,33,ID,android,casual,
944892805202,Male,Medium,25 - 34,41,PH,android,casual,
944892805203,Male,Medium,25 - 34,0,NP,android,casual,
944892805207,Female,Low,25 - 34,38,ID,android,casual,
944892805209,Female,Medium,25 - 34,917,NP,android,player,
944892805214,Male,Medium,25 - 34,3,ID,android,casual,
944892805215,Female,High,18 - 24,0,ID,iOS,casual,
944892805221,Male,High,18 - 24,0,BD,web,player,
944892805222,Female,Medium,18 - 24,1321,ID,android,addict,
944892805223,Female,Low,< 18,325,ID,android,player,
944892805224,Male,Medium,35 - 44,20,MY,iOS,casual,
944892805227,Male,Low,35 - 44,13,ID,android,Movies Lovers,
944892805234,Female,Low,25 - 34,3,ID,android,casual,
944892805235,Female,Low,25 - 34,15,ID,android,casual,
944892805243,Female,Low,< 18,26,ID,android,casual,
944892805244,Male,Low,25 - 34,494,ID,android,casual,
944892805245,Female,Medium,< 18,259,KH,android,casual,
944892805246,Female,Medium,< 18,545,PH,iOS,player,
944892805247,Female,High,18 - 24,0,ID,android-tv,player,
944892805258,Female,Low,25 - 34,0,PH,android,casual,
944892805263,Female,Low,< 18,93,NP,android,casual,
944892805273,Male,Low,25 - 34,2,NP,android,casual,
944892805275,Female,Medium,25 - 34,1,NP,android,casual,
944892805277,Female,High,25 - 34,1,PH,iOS,casual,
944892805296,Male,Medium,18 - 24,108,ID,android,player,
944892805312,Male,Medium,25 - 34,37,ID,android,casual,
944892805314,Female,Medium,25 - 34,1044,ID,android,player,
944892805318,Female,Low,18 - 24,34,NP,android,casual,
944892805321,Female,Medium,25 - 34,441,MY,android,player,
944892805336,Male,High,< 18,969,ID,iOS,Travellers,
944892805348,Male,Medium,35 - 44,221,TH,android,casual,
944892805349,Male,Medium,35 - 44,2,ID,android,casual,
944892805350,Male,Low,18 - 24,53,ID,android,casual,
944892805358,Female,Low,25 - 34,170,NP,android,casual,
